model_name,audio_path,reference,hypothesis,reference_norm,hypothesis_norm,latency_sec,audio_duration_sec,error
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/49/93fdcc0df428.wav,ну чтобы тыы больше не звонил позвонил поговори нормально почеловечески этот человек берёт мандарины всё всё фрукты,ну чтобы ты больше не звонил позвони поговори нормально по человечески этот человек берет мандарины и все все фрукты,ну чтобы тыы больше не звонил позвонил поговори нормально почеловечески этот человек берет мандарины все все фрукты,ну чтобы ты больше не звонил позвони поговори нормально по человечески этот человек берет мандарины и все все фрукты,0.3712605420150794,8.0,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/80/869848be8542.wav,почему,знаешь,почему,знаешь,0.07103495899355039,0.72,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/88/8e795e67f9b6.wav,это так не может быть говориил начальник второго отдела да,это так не может быть говорю начальник второго отдела да,это так не может быть говориил начальник второго отдела да,это так не может быть говорю начальник второго отдела да,0.180548957985593,3.59,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/e/88/51cd12a209a0.wav,понимаешь ну ни так всё,понимаешь ну не так все,понимаешь ну ни так все,понимаешь ну не так все,0.080669583985582,1.0,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/3/3d/2617e8bdfb75.wav,того что они вызывают у тех кто пишут что занимаются,того что они вызывают у тех кто пишет что занимается,того что они вызывают у тех кто пишут что занимаются,того что они вызывают у тех кто пишет что занимается,0.13062104099662974,2.13,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/a/0f/7862c7f35439.wav,это кто говорит,это кто говорит,это кто говорит,это кто говорит,0.07757875000243075,0.94,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/d5/89c14c16b294.wav,время смотрели сколько,время смотрели сколько,время смотрели сколько,время смотрели сколько,0.0778605839877855,1.15,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/21/59faa64077ae.wav,вам какой военкомат то нужен,вам какой военкомат то нужен,вам какой военкомат то нужен,вам какой военкомат то нужен,0.10327666701050475,1.57,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/34/6f4f6e6bc284.wav,заебал звонками,заебал звонками,заебал звонками,заебал звонками,0.10419404102140106,1.66,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/c/c1/7c305b3affc3.wav,ааа владимиру вольфовичу жириновскому не понравился а тот факт что вы устроили а революцию во франции,владимир вольфович жириновскому не понравился тот факт что вы устроили революцию во франции,ааа владимиру вольфовичу жириновскому не понравился а тот факт что вы устроили а революцию во франции,владимир вольфович жириновскому не понравился тот факт что вы устроили революцию во франции,0.3215614169894252,6.72,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/b/9e/e44c4b0b12a6.wav,ну какие там последствия,но какие там последствия,ну какие там последствия,но какие там последствия,0.09215391700854525,1.32,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/d/a5/01a943686bb0.wav,слушаю вас,слушаю вас,слушаю вас,слушаю вас,0.06334295799024403,0.67,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/7/8e/9281dbdd584f.wav,решёточка у тебя будет перед глазами,решеточка у тебя будет перед глазами,решеточка у тебя будет перед глазами,решеточка у тебя будет перед глазами,0.13158466698951088,2.13,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/e9/55b350b0301a.wav,володя,володя,володя,володя,0.07080179199692793,0.86,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/8/36/2e4912d09316.wav,минуточку минуточку,минуточку минуточку,минуточку минуточку,минуточку минуточку,0.09312316699652001,1.48,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/1/1c/edc818ed7dda.wav,ну порядка тысячи,ну порядка тысячи,ну порядка тысячи,ну порядка тысячи,0.080721165984869,1.17,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/0f/6eff82cde69b.wav,я и возьму,я возьму,я и возьму,я возьму,0.06767445901641622,0.89,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/5/cd/42fe35718a26.wav,у меня прослушивается телефоны,меня прослушивается телефоны,у меня прослушивается телефоны,меня прослушивается телефоны,0.13184149999869987,2.12,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/2/bb/8a0e913040f6.wav,происходит,происходит,происходит,происходит,0.06475133300409652,0.78,
T-one,/Users/emiliaknyazeva/Desktop/whisper/data/raw/openstt/asr_calls_2_val/f/8a/a829c8702df7.wav,вот второе слово,вот второе слово,вот второе слово,вот второе слово,0.09057895900332369,1.24,
